"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","color","pval_plot","avg_logFC_plot"
"4933427D14Rik",0.000123801615924255,0.0332275974602697,0.123,0.062,1,NA,"a",1,0.0332275974602697
"Sgol2",0.000124166158584981,0.0257607146744757,0.256,0.159,1,NA,"a",1,0.0257607146744757
"Mxd1",0.000124507427675415,0.040200958009192,0.218,0.131,1,NA,"a",1,0.040200958009192
"Eif2ak1",0.000124982228211138,0.0173349557441684,0.312,0.2,1,NA,"a",1,0.0173349557441684
"Gm12233",0.000125217517229905,0.0327785125769615,0.123,0.062,1,NA,"a",1,0.0327785125769615
"Tmem97",0.00012560576499471,0.0362092037111004,0.282,0.177,1,NA,"a",1,0.0362092037111004
"Srpk1",0.000125719238413817,0.0961991902074664,0.645,0.466,1,NA,"a",1,0.0961991902074664
"Pkn2",0.000125807493781746,-0.00819274704716383,0.298,0.191,1,NA,"a",1,-0.00819274704716383
"C2cd3",0.000126184994958616,0.0143046627176677,0.326,0.209,1,NA,"a",1,0.0143046627176677
"Chp1",0.000126422767864808,0.0417687310501966,0.292,0.187,1,NA,"a",1,0.0417687310501966
"Cdca7",0.000126784415230212,0.0664531742172795,0.367,0.25,1,NA,"a",1,0.0664531742172795
"Tti1",0.000126865445702234,-0.0274030300496692,0.171,0.094,1,NA,"a",1,-0.0274030300496692
"Spop",0.000127085406501307,0.022763775497247,0.362,0.239,1,NA,"a",1,0.022763775497247
"Tdp2",0.000127135353804758,0.0603429974384878,0.161,0.09,1,NA,"a",1,0.0603429974384878
"Sacm1l",0.000127759988243719,-0.011796229790964,0.374,0.243,1,NA,"a",1,-0.011796229790964
"0610009D07Rik",0.000128187140589947,0.0093347092256213,0.383,0.257,1,NA,"a",1,0.0093347092256213
"Rabgef1",0.000128475841654729,0.025860676031872,0.138,0.072,1,NA,"a",1,0.025860676031872
"Luc7l2",0.000128628049283904,0.0649619937915502,0.641,0.463,1,NA,"a",1,0.0649619937915502
"Micall1",0.000128675370244839,0.0403861337300245,0.112,0.054,1,NA,"a",1,0.0403861337300245
"Magoh",0.000128852338385523,0.0161557447176617,0.261,0.161,1,NA,"a",1,0.0161557447176617
"Capza1",0.000129070000540886,0.0362427883550602,0.602,0.427,1,NA,"a",1,0.0362427883550602
"Ppa2",0.000129157076272036,0.0438275222102661,0.123,0.062,1,NA,"a",1,0.0438275222102661
"Pank4",0.000129443745558962,0.0203927629601606,0.112,0.054,1,NA,"a",1,0.0203927629601606
"Stk11",0.000129470950224327,0.024848037291378,0.411,0.279,1,NA,"a",1,0.024848037291378
"Parn",0.000129841176017773,0.02409569503794,0.182,0.104,1,NA,"a",1,0.02409569503794
"Ak3",0.0001303088124051,0.0431329738906512,0.373,0.25,1,NA,"a",1,0.0431329738906512
"Gtf3c5",0.000130849009282167,0.032627107074668,0.209,0.124,1,NA,"a",1,0.032627107074668
"Slc33a1",0.00013098236207599,0.0338193994052275,0.156,0.086,1,NA,"a",1,0.0338193994052275
"Rbbp4",0.00013149307945566,0.0705566030137439,0.72,0.54,1,NA,"a",1,0.0705566030137439
"Cdca8",0.000131817633341147,0.0677762188557294,0.592,0.43,1,NA,"a",1,0.0677762188557294
"Gtf2b",0.000132014625321244,0.0370784551252555,0.288,0.185,1,NA,"a",1,0.0370784551252555
"Metrn",0.000132038511845704,0.0134589438962355,0.227,0.137,1,NA,"a",1,0.0134589438962355
"Clec2d",0.000133274433575119,0.0289811573054679,0.479,0.33,1,NA,"a",1,0.0289811573054679
"D19Bwg1357e",0.00013356870200974,0.021563684359229,0.327,0.211,1,NA,"a",1,0.021563684359229
"Zfr",0.00013454205424046,0.0247306207363606,0.435,0.29,1,NA,"a",1,0.0247306207363606
"Mrpl10",0.000134762137216377,0.0164084308584576,0.197,0.115,1,NA,"a",1,0.0164084308584576
"Opa1",0.000134934118164629,0.0643558789129803,0.327,0.215,1,NA,"a",1,0.0643558789129803
"Ppp1r8",0.000135194667964586,0.0853638496587311,0.388,0.269,1,NA,"a",1,0.0853638496587311
"Dtl",0.000135315431417247,0.0140554184210797,0.364,0.244,1,NA,"a",1,0.0140554184210797
"Rtca",0.00013597458388598,0.0409614082402024,0.362,0.236,1,NA,"a",1,0.0409614082402024
"Ndufv1",0.000136348850159305,0.0441896253968945,0.482,0.335,1,NA,"a",1,0.0441896253968945
"Safb2",0.000136411820710355,0.0625919247201898,0.361,0.241,1,NA,"a",1,0.0625919247201898
"Apobec2",0.000136657276451412,0.0179099470500406,0.111,0.053,1,NA,"a",1,0.0179099470500406
"AI467606",0.000136661425227752,-0.00951461959382405,0.312,0.197,1,NA,"a",1,-0.00951461959382405
"Atg16l2",0.000137759551688399,0.0185500817118127,0.162,0.09,1,NA,"a",1,0.0185500817118127
"Melk",0.000138152770524586,0.0354575827183972,0.348,0.234,1,NA,"a",1,0.0354575827183972
"Asb6",0.000138485184811039,0.0440623449813898,0.114,0.056,1,NA,"a",1,0.0440623449813898
"Mcph1",0.000139057174503427,0.0410033383609641,0.171,0.097,1,NA,"a",1,0.0410033383609641
"Ctsz",0.000139722406970719,0.00120417088288838,0.517,0.353,1,NA,"a",1,0.00120417088288838
"Ndufa4",0.000140949032727121,0.00761602665033645,0.442,0.296,1,NA,"a",1,0.00761602665033645
"Atad3a",0.000141292946164131,0.0386841876403569,0.238,0.148,1,NA,"a",1,0.0386841876403569
"Haus7",0.000141877743874791,0.0291975479730023,0.171,0.096,1,NA,"a",1,0.0291975479730023
"Krit1",0.000142073277811218,0.00207888145351259,0.224,0.134,1,NA,"a",1,0.00207888145351259
"Tsr1",0.000143153747877166,0.0743727187525292,0.302,0.201,1,NA,"a",1,0.0743727187525292
"Epn1",0.000143158006529366,0.0145155294463258,0.336,0.219,1,NA,"a",1,0.0145155294463258
"Gtf2f1",0.000143467765702328,0.0462614086515576,0.467,0.322,1,NA,"a",1,0.0462614086515576
"Celf2",0.000143486923337809,0.0757185205943827,0.63,0.464,1,NA,"a",1,0.0757185205943827
"Rftn1",0.000144444967807892,0.0179503160019653,0.482,0.329,1,NA,"a",1,0.0179503160019653
"Prpf38b",0.000145097526041847,0.0472398920418606,0.515,0.358,1,NA,"a",1,0.0472398920418606
"Psmg2",0.000145612348564763,0.0131390567969411,0.173,0.097,1,NA,"a",1,0.0131390567969411
"Ints9",0.000146826229245465,0.0324380076781186,0.2,0.118,1,NA,"a",1,0.0324380076781186
"Pnkd",0.000147115654723249,0.0432430571625286,0.117,0.058,1,NA,"a",1,0.0432430571625286
"Hcst",0.000147198306455509,0.0332079818011397,0.103,0.048,1,NA,"a",1,0.0332079818011397
"Fnip1",0.000147246766674286,0.0351500447978057,0.168,0.095,1,NA,"a",1,0.0351500447978057
"Pmpcb",0.000147495811809499,0.0214006874890119,0.292,0.186,1,NA,"a",1,0.0214006874890119
"Leo1",0.000147961839413865,0.0140171060396635,0.235,0.143,1,NA,"a",1,0.0140171060396635
"Apitd1",0.00014803633387717,0.0544118826515454,0.167,0.095,1,NA,"a",1,0.0544118826515454
"Utp11l",0.000148658138386467,-0.000496224330663708,0.227,0.135,1,NA,"a",1,-0.000496224330663708
"Ttc4",0.000149868835499501,0.0224470496209166,0.209,0.125,1,NA,"a",1,0.0224470496209166
"Ubxn2a",0.000150165827317635,0.0145330501392726,0.176,0.1,1,NA,"a",1,0.0145330501392726
"March2",0.000150201645944695,-0.00716079245028794,0.217,0.128,1,NA,"a",1,-0.00716079245028794
"Ctsc",0.000150927984500368,0.0174244603373565,0.341,0.22,1,NA,"a",1,0.0174244603373565
"Kif23",0.000151022132185066,0.0521637848150736,0.415,0.29,1,NA,"a",1,0.0521637848150736
"Snapc1",0.000151106505230247,0.0454457547496764,0.111,0.054,1,NA,"a",1,0.0454457547496764
"Grap",0.000151143536764451,-0.000228983590314757,0.517,0.353,1,NA,"a",1,-0.000228983590314757
"Mfng",0.000151273287774207,-0.00911001810136419,0.264,0.161,1,NA,"a",1,-0.00911001810136419
"Eef1d",0.000151492196737458,0.101144868406861,0.674,0.513,1,NA,"a",1,0.101144868406861
"Epsti1",0.0001518839535168,-0.00441968855105312,0.311,0.198,1,NA,"a",1,-0.00441968855105312
"Rrp9",0.000152325323034615,0.0401422163626455,0.221,0.135,1,NA,"a",1,0.0401422163626455
"Tmem154",0.00015234832646556,0.0367251619325909,0.426,0.296,1,NA,"a",1,0.0367251619325909
"Paxbp1",0.00015256115339711,0.00108972952304875,0.265,0.163,1,NA,"a",1,0.00108972952304875
"Alg5",0.000153001873550477,0.061782938950951,0.185,0.109,1,NA,"a",1,0.061782938950951
"Cep192",0.00015330682117818,0.0200988207887541,0.385,0.259,1,NA,"a",1,0.0200988207887541
"Poc1a",0.000153491290316467,-0.00381597043871473,0.203,0.119,1,NA,"a",1,-0.00381597043871473
"Atp11c",0.000154430723911981,0.0349901486881761,0.214,0.128,1,NA,"a",1,0.0349901486881761
"Atad2",0.000154855284679233,0.0420738934800973,0.652,0.488,1,NA,"a",1,0.0420738934800973
"Xpr1",0.000155153614594243,0.00783379102329315,0.155,0.083,1,NA,"a",1,0.00783379102329315
"Txk",0.000156064207752972,-0.00118978450063911,0.158,0.086,1,NA,"a",1,-0.00118978450063911
"Cep19",0.000156814358915615,0.0408281373081504,0.15,0.082,1,NA,"a",1,0.0408281373081504
"Samsn1",0.000157224984674458,0.00700751493064433,0.397,0.263,1,NA,"a",1,0.00700751493064433
"Trim24",0.000157912600363354,0.00180145001767967,0.215,0.128,1,NA,"a",1,0.00180145001767967
"Pdk3",0.000157915623919628,0.0251130769374512,0.239,0.148,1,NA,"a",1,0.0251130769374512
"Ilvbl",0.000158412142026218,-0.000510896353680595,0.138,0.072,1,NA,"a",1,-0.000510896353680595
"Uqcrq",0.000159279855568474,0.051359369954846,0.624,0.451,1,NA,"a",1,0.051359369954846
"Cpsf3l",0.000159389151996311,-0.0142579511681049,0.391,0.254,1,NA,"a",1,-0.0142579511681049
"Fmr1",0.000159515604133471,0.0329850082607112,0.485,0.338,1,NA,"a",1,0.0329850082607112
"Uba5",0.000159600662788095,0.0368704652259526,0.227,0.138,1,NA,"a",1,0.0368704652259526
"Ciao1",0.00015991271998266,-0.00021282963740607,0.152,0.082,1,NA,"a",1,-0.00021282963740607
"Lin54",0.000160088075627857,-0.0281269347600307,0.233,0.142,1,NA,"a",1,-0.0281269347600307
"Zscan29",0.000160131867224076,0.0135655696730216,0.198,0.115,1,NA,"a",1,0.0135655696730216
"Inpp5k",0.000160163141187437,0.0289341116215064,0.165,0.094,1,NA,"a",1,0.0289341116215064
"Tmem43",0.000160236577000921,0.0558194091792518,0.15,0.082,1,NA,"a",1,0.0558194091792518
"Itgal",0.000161293430293926,0.0689318428546744,0.715,0.534,1,NA,"a",1,0.0689318428546744
"Phf17",0.000163091581621766,0.00760502581856043,0.223,0.135,1,NA,"a",1,0.00760502581856043
"Tnfrsf4",0.000163102507967133,-0.385894362161262,0.518,0.54,1,NA,"a",1,-0.385894362161262
"Stat6",0.0001633136575865,0.00962475044147715,0.435,0.296,1,NA,"a",1,0.00962475044147715
"Kdm2a",0.000163336351512852,0.032531682087825,0.382,0.262,1,NA,"a",1,0.032531682087825
"Mrps26",0.000163399775261942,-0.0119944769661919,0.409,0.274,1,NA,"a",1,-0.0119944769661919
"Dmap1",0.000163560301528649,0.0233797029499597,0.165,0.094,1,NA,"a",1,0.0233797029499597
"Ythdf3",0.00016412411574446,-0.00807717727984553,0.308,0.193,1,NA,"a",1,-0.00807717727984553
"Gemin7",0.000164195832130756,0.0583062629048715,0.174,0.1,1,NA,"a",1,0.0583062629048715
"Cyc1",0.000164504084417116,0.0157700950301072,0.506,0.348,1,NA,"a",1,0.0157700950301072
"Ctu2",0.000164626245949597,0.000225602159833194,0.129,0.066,1,NA,"a",1,0.000225602159833194
"Lef1",0.000165167828538729,0.00843256560518135,0.305,0.196,1,NA,"a",1,0.00843256560518135
"Eprs",0.000167095040665576,0.0559401094308154,0.6,0.427,1,NA,"a",1,0.0559401094308154
"Zfp131",0.000167353205693609,0.0189522369879392,0.205,0.121,1,NA,"a",1,0.0189522369879392
"Polr1a",0.00016755143378673,0.0304410176591616,0.232,0.143,1,NA,"a",1,0.0304410176591616
"Khsrp",0.000167642717522844,0.0887479321596938,0.608,0.437,1,NA,"a",1,0.0887479321596938
"Etf1",0.000167815033257999,0.0928521810455607,0.711,0.556,1,NA,"a",1,0.0928521810455607
"Kmt2a",0.000168624983793552,0.033297974015261,0.494,0.351,1,NA,"a",1,0.033297974015261
"Mkln1",0.00016972010509667,-0.0182137901865816,0.33,0.215,1,NA,"a",1,-0.0182137901865816
"Cxxc1",0.000170369575734062,0.00655430212901242,0.359,0.234,1,NA,"a",1,0.00655430212901242
"Pigt",0.000170430143029337,0.0225726739377834,0.317,0.205,1,NA,"a",1,0.0225726739377834
"Glrx2",0.000171135215284465,-0.010951483032231,0.239,0.144,1,NA,"a",1,-0.010951483032231
"Nkap",0.000172116854393473,0.0263542791755791,0.173,0.099,1,NA,"a",1,0.0263542791755791
"Anxa4",0.000172416748977977,0.0417712445209792,0.105,0.051,1,NA,"a",1,0.0417712445209792
"Nhp2",0.000172627622532254,0.0177964909848187,0.473,0.329,1,NA,"a",1,0.0177964909848187
"Cnpy4",0.000173979533572621,0.0677278844120482,0.112,0.056,1,NA,"a",1,0.0677278844120482
"Setd5",0.000174324809246748,-0.0396840278492331,0.452,0.306,1,NA,"a",1,-0.0396840278492331
"Tardbp",0.000174362670083539,0.0558548538188444,0.659,0.468,1,NA,"a",1,0.0558548538188444
"Bri3bp",0.000174509062003621,0.0567307589991988,0.259,0.166,1,NA,"a",1,0.0567307589991988
"Tmem192",0.000175461539800563,0.0553070975198717,0.192,0.115,1,NA,"a",1,0.0553070975198717
"Rrp15",0.000175498064605312,0.0215974325901834,0.152,0.083,1,NA,"a",1,0.0215974325901834
"Bms1",0.000176170034462459,0.0412515462316505,0.42,0.283,1,NA,"a",1,0.0412515462316505
"Dnlz",0.00017733769634979,0.0161086456909216,0.192,0.113,1,NA,"a",1,0.0161086456909216
"Trim33",0.000177997780358597,0.00145891583732372,0.273,0.171,1,NA,"a",1,0.00145891583732372
"Sel1l",0.000178030350153112,0.0376573159628852,0.373,0.25,1,NA,"a",1,0.0376573159628852
"Ubfd1",0.00017862632836591,0.0170523794618804,0.236,0.145,1,NA,"a",1,0.0170523794618804
"Slc35e2",0.000179362783183912,0.0300336793968986,0.153,0.085,1,NA,"a",1,0.0300336793968986
"Ggta1",0.000179538026160976,-0.00934975344722405,0.239,0.147,1,NA,"a",1,-0.00934975344722405
"Zfp259",0.000179590085624204,0.0413401124354625,0.306,0.197,1,NA,"a",1,0.0413401124354625
"Ogt",0.000179816438586544,0.0123737315165159,0.315,0.209,1,NA,"a",1,0.0123737315165159
"Exo1",0.000180410421964289,0.0273076352089954,0.239,0.148,1,NA,"a",1,0.0273076352089954
"Exosc1",0.000181464992306884,0.0356601799873112,0.164,0.092,1,NA,"a",1,0.0356601799873112
"Arap2",0.000181551517364543,-0.0169937871134732,0.276,0.173,1,NA,"a",1,-0.0169937871134732
"Ktn1",0.000181624582959443,0.0394889362682443,0.171,0.099,1,NA,"a",1,0.0394889362682443
"Cbx6",0.000181637503997021,-0.00259279480888391,0.273,0.173,1,NA,"a",1,-0.00259279480888391
"Sidt2",0.000182506965224601,0.0908653062592428,0.268,0.174,1,NA,"a",1,0.0908653062592428
"Stxbp3a",0.000183014372567582,0.0505887432420408,0.123,0.063,1,NA,"a",1,0.0505887432420408
"Sec23ip",0.000183334653221091,0.00248395542664281,0.392,0.26,1,NA,"a",1,0.00248395542664281
"Trip13",0.000183400131468405,0.00602679838765319,0.339,0.22,1,NA,"a",1,0.00602679838765319
"Prps2",0.000183553405901226,0.00820548653881625,0.371,0.244,1,NA,"a",1,0.00820548653881625
"Msh3",0.000183557041992434,0.0184658624398082,0.188,0.11,1,NA,"a",1,0.0184658624398082
"Pbx2",0.000184145360492468,0.0176143941974388,0.197,0.118,1,NA,"a",1,0.0176143941974388
"Nrd1",0.000184364499188711,0.0280580636606325,0.573,0.401,1,NA,"a",1,0.0280580636606325
"Glrx5",0.000184618355718322,0.0452812723723665,0.361,0.243,1,NA,"a",1,0.0452812723723665
"Fam207a",0.000185106134092413,0.00203226943944945,0.292,0.185,1,NA,"a",1,0.00203226943944945
"Tmem87a",0.000185107984059107,0.0250829679820859,0.191,0.113,1,NA,"a",1,0.0250829679820859
"Pon2",0.000186327641845656,0.00543795068384989,0.326,0.212,1,NA,"a",1,0.00543795068384989
"Eif2b5",0.000186873053249293,-0.0184826801310572,0.453,0.307,1,NA,"a",1,-0.0184826801310572
"Eef1e1",0.000186907470646802,0.0128315782103058,0.182,0.105,1,NA,"a",1,0.0128315782103058
"Pogz",0.000187352436472921,0.0576540029519147,0.106,0.052,1,NA,"a",1,0.0576540029519147
"Spag5",0.0001875497405326,-0.00368462253800561,0.332,0.216,1,NA,"a",1,-0.00368462253800561
"Gsr",0.000188016544089311,-0.00101717198223666,0.302,0.192,1,NA,"a",1,-0.00101717198223666
"Ndufb3",0.000188730362614597,0.00565721451496592,0.208,0.123,1,NA,"a",1,0.00565721451496592
"Slmap",0.000188872416367767,0.0300274326112954,0.326,0.211,1,NA,"a",1,0.0300274326112954
"BC003331",0.000189176467749154,0.0125633276367003,0.144,0.077,1,NA,"a",1,0.0125633276367003
"Usp5",0.000189949382757306,0.0372586134598017,0.552,0.391,1,NA,"a",1,0.0372586134598017
"Pet100",0.000190635747471554,0.054187257066246,0.141,0.077,1,NA,"a",1,0.054187257066246
"Fbl",0.000190709750407616,0.0413163549166163,0.353,0.239,1,NA,"a",1,0.0413163549166163
"Traf3ip3",0.000190901321385661,0.014897531583162,0.444,0.302,1,NA,"a",1,0.014897531583162
"Ppat",0.00019249976978356,0.0396101122006352,0.436,0.301,1,NA,"a",1,0.0396101122006352
"Mki67ip",0.000192575630208134,0.0438067246034249,0.297,0.195,1,NA,"a",1,0.0438067246034249
"Nfkbib",0.00019296043124358,0.0220161685222334,0.286,0.182,1,NA,"a",1,0.0220161685222334
"Asrgl1",0.000192961340303131,0.00958800521982034,0.265,0.168,1,NA,"a",1,0.00958800521982034
"Ifi27",0.000193169215389551,0.0138594563344021,0.267,0.168,1,NA,"a",1,0.0138594563344021
"Rapgef1",0.000193181363717941,0.0592207206466526,0.524,0.367,1,NA,"a",1,0.0592207206466526
"Rbm15b",0.000193983704077243,-0.011420706184293,0.197,0.115,1,NA,"a",1,-0.011420706184293
"Mrps33",0.000197924950269336,0.0463994274589553,0.105,0.051,1,NA,"a",1,0.0463994274589553
"Fto",0.000198020786208315,0.0179566145593745,0.153,0.085,1,NA,"a",1,0.0179566145593745
"Ankrd40",0.000198095469090865,-0.00442021634972189,0.362,0.239,1,NA,"a",1,-0.00442021634972189
"Zfp445",0.00019857197653255,0.0223695778594298,0.141,0.076,1,NA,"a",1,0.0223695778594298
"Rab10",0.000198973199268504,0.0799263417680165,0.635,0.466,1,NA,"a",1,0.0799263417680165
"Fam98a",0.000198987928076064,0.0275493860555052,0.253,0.158,1,NA,"a",1,0.0275493860555052
"Impad1",0.000199851060547139,0.0387031396848936,0.283,0.183,1,NA,"a",1,0.0387031396848936
"Hist1h1d",0.000200411198385428,0.113385764139639,0.602,0.483,1,NA,"a",1,0.113385764139639
"Spata5",0.000200481962805462,-0.00798588576052064,0.159,0.087,1,NA,"a",1,-0.00798588576052064
"Ly9",0.000200493948460021,0.00644362261204912,0.535,0.374,1,NA,"a",1,0.00644362261204912
"Tstd3",0.00020143744707303,0.0197401148087206,0.123,0.063,1,NA,"a",1,0.0197401148087206
"Hat1",0.000201682044345898,0.00563388947302901,0.458,0.307,1,NA,"a",1,0.00563388947302901
"Pias1",0.000201709424645381,-0.0298191894076347,0.209,0.124,1,NA,"a",1,-0.0298191894076347
"Psma6",0.000201823422930567,0.0721399637548186,0.776,0.603,1,NA,"a",1,0.0721399637548186
"Afg3l1",0.000201993614971337,0.0437545592663102,0.383,0.258,1,NA,"a",1,0.0437545592663102
"Prkdc",0.000202936049919036,0.00564142343078089,0.238,0.145,1,NA,"a",1,0.00564142343078089
"Ewsr1",0.000203471810306612,0.0491005031452039,0.667,0.475,1,NA,"a",1,0.0491005031452039
"Synj2bp",0.000203799334478411,-0.0231783524885869,0.298,0.188,1,NA,"a",1,-0.0231783524885869
"Tor1b",0.000203958492636023,0.000743064850637909,0.252,0.155,1,NA,"a",1,0.000743064850637909
"Mrps18c",0.000204110149286072,0.0332457742082374,0.348,0.234,1,NA,"a",1,0.0332457742082374
"Lzic",0.000204218419590571,0.0521757014537243,0.144,0.08,1,NA,"a",1,0.0521757014537243
"Exosc10",0.000204573052984506,0.0465801037813255,0.391,0.268,1,NA,"a",1,0.0465801037813255
"Cactin",0.000204691850710794,0.0237131388992238,0.261,0.164,1,NA,"a",1,0.0237131388992238
"Pacsin2",0.000204754910499923,0.0215788481245541,0.373,0.252,1,NA,"a",1,0.0215788481245541
"Slc25a1",0.000205062408089062,0.0319969350864388,0.155,0.086,1,NA,"a",1,0.0319969350864388
"Rnaseh2a",0.000205492752145256,0.0198023061408855,0.208,0.125,1,NA,"a",1,0.0198023061408855
"Wdr33",0.000206219431651953,-0.0161578243507079,0.358,0.234,1,NA,"a",1,-0.0161578243507079
"Mapre2",0.000206652696099115,0.00711411468264833,0.498,0.339,1,NA,"a",1,0.00711411468264833
"Ormdl2",0.000207052479677586,-0.0161825705220846,0.17,0.095,1,NA,"a",1,-0.0161825705220846
"Irf2bp2",0.00020724056936447,0.02534063685088,0.114,0.057,1,NA,"a",1,0.02534063685088
"Nus1",0.000207261455929188,0.0183274994325818,0.388,0.257,1,NA,"a",1,0.0183274994325818
"Tada2a",0.00020797901257849,0.0254472624638956,0.126,0.066,1,NA,"a",1,0.0254472624638956
"Rad9a",0.000208070687452842,-0.0144622604586851,0.212,0.126,1,NA,"a",1,-0.0144622604586851
"Psen1",0.000208187394809935,-0.00782315391376842,0.447,0.303,1,NA,"a",1,-0.00782315391376842
"Tmx4",0.000208321339828211,0.0357101226236894,0.114,0.057,1,NA,"a",1,0.0357101226236894
"Mrto4",0.0002094526425162,0.0234833184607632,0.3,0.195,1,NA,"a",1,0.0234833184607632
"Nup98",0.000209923370579419,0.00664579219577655,0.3,0.192,1,NA,"a",1,0.00664579219577655
"Ankrd50",0.000210133065244295,0.0158690004861485,0.212,0.129,1,NA,"a",1,0.0158690004861485
"Il17ra",0.000211033422436323,0.00635831090670469,0.527,0.37,1,NA,"a",1,0.00635831090670469
"Uck1",0.000211566216766389,0.0505593512871549,0.13,0.07,1,NA,"a",1,0.0505593512871549
"Dpagt1",0.000212049138705684,0.0381055257080766,0.162,0.092,1,NA,"a",1,0.0381055257080766
"Ncoa3",0.000212227435393328,0.0138378894706894,0.486,0.334,1,NA,"a",1,0.0138378894706894
"Tmem147",0.000212289309785133,0.0208779934162433,0.194,0.115,1,NA,"a",1,0.0208779934162433
"Ccdc66",0.000212536655143558,0.042749493015782,0.126,0.066,1,NA,"a",1,0.042749493015782
"Ssr4",0.000213236367238318,-0.0170653621545865,0.453,0.303,1,NA,"a",1,-0.0170653621545865
"Ctdnep1",0.000213407008127902,-0.0157943030776408,0.309,0.196,1,NA,"a",1,-0.0157943030776408
"Phf12",0.0002139475337529,-0.00657800126225422,0.303,0.193,1,NA,"a",1,-0.00657800126225422
"Traf7",0.000214348769917081,0.00726700063670849,0.276,0.176,1,NA,"a",1,0.00726700063670849
"Sae1",0.000214839052892577,0.042458575673624,0.68,0.484,1,NA,"a",1,0.042458575673624
"Atox1",0.000215297186603776,0.00230974196998757,0.27,0.169,1,NA,"a",1,0.00230974196998757
"Poldip3",0.000215496542397683,0.000724411231879496,0.474,0.324,1,NA,"a",1,0.000724411231879496
"Rrm1",0.000215801729185057,0.112343862536018,0.855,0.699,1,NA,"a",1,0.112343862536018
"Dhx15",0.000216735264613263,0.105929014903983,0.73,0.583,1,NA,"a",1,0.105929014903983
"Srsf1",0.000217442753805933,0.102455324222148,0.795,0.63,1,NA,"a",1,0.102455324222148
"Chtop",0.000217623456375126,0.0152955309010483,0.608,0.429,1,NA,"a",1,0.0152955309010483
"Hist1h4k",0.00021806596770301,0.0144922382422243,0.103,0.049,1,NA,"a",1,0.0144922382422243
"Nt5c3",0.000218517149642435,0.023494954610084,0.205,0.124,1,NA,"a",1,0.023494954610084
"Scfd1",0.000219293974518324,0.021419234063953,0.291,0.188,1,NA,"a",1,0.021419234063953
